,id,created_at,date,time,timezone,user_id,username,place,tweettext,mentions,urls,replies_count,retweets_count,likes_count,hashtags,link,year,topic,topic2
729,1.0355841407316623e+18,1535737474000.0,2018-08-31,12:44:34,CDT,14292458.0,freepress,,propos merger would disastr million peopl reli mobil broadband access health care educ employ news much httpowly9dis30ldiw6 pictwittercomrkhsgen6gz,[],['http://ow.ly/9DiS30lDIw6'],0,5,3,['#tmobilesprint'],https://twitter.com/freepress/status/1035584140731662341,2018,0,3
730,1.0352659107251404e+18,1535661602000.0,2018-08-30,15:40:02,CDT,16707004.0,jeffkagan,,merger get pushback rival httpsbnewsrapfj tmobil tmobil sprinttmobil,"['tmobile', 'sprint']",['http://sbne.ws/r/ApFj'],0,2,1,"['#tmobile', '#sprint', '#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1035265910725140480,2018,0,2
731,1.0348069475418644e+18,1535552176000.0,2018-08-29,09:16:16,CDT,16707004.0,jeffkagan,,dish argu tmobil merger mobil world live httpswwwmobileworldlivecomfeaturedcontenttopthreedishleadsoppositiontosprinttmobilemergerw4aqfsb_3getwitt dishnetwork dishnetwork dish tmobil sprinttmobil,"['dishnetwork', 'sprint', 'tmobile']",['https://www.mobileworldlive.com/featured-content/top-three/dish-leads-opposition-to-sprint-t-mobile-merger/#.W4aqfsb_3gE.twitter'],0,0,1,"['#dishnetwork', '#dish', '#sprinttmobile', '#tmobilesprint']",https://twitter.com/jeffkagan/status/1034806947541864452,2018,0,2
732,1.0345131390968708e+18,1535482127000.0,2018-08-28,13:48:47,CDT,16707004.0,jeffkagan,,union say sprinttmobil us merger jobkil httpswwwrcrwirelesscomworkforcesprinttmobileusmergerjobkil via rcrwirelessnew cwa cwa tmobil sprinttmobil,"['rcrwirelessnews', 'cwa', 'sprint', 'tmobile']",['https://www.rcrwireless.com/20180828/workforce/sprint-t-mobile-us-merger-job-killer'],0,3,3,"['#cwa', '#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1034513139096870913,2018,0,2
733,1.0345110586171516e+18,1535481631000.0,2018-08-28,13:40:31,CDT,16707004.0,jeffkagan,,dish altic c spire lead opposit sprinttmobil merger httpwwwfiercewirelesscomwirelessdishfrontiercwaothersleadoppositiontosprinttmobilemerg tmobil sprinttmobil dishnetwork altic cspire cspirewireless,"['tmobile', 'sprint', 'dishnetwork', 'altice', 'cspire', 'cspirewireless']",['http://www.fiercewireless.com/wireless/dish-frontier-cwa-others-lead-opposition-to-sprint-t-mobile-merger'],0,0,0,"['#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1034511058617151489,2018,0,2
734,1.0344625745265132e+18,1535470071000.0,2018-08-28,10:27:51,CDT,16707004.0,jeffkagan,,possibl condit tmobil merger httpwwwfiercewirelesscomwirelesspossibleconditionssprinttmobilemerg tmobil sprinttmobil jeffkagan,"['tmobile', 'sprint', 'jeffkagan']",['http://www.fiercewireless.com/wireless/5-possible-conditions-sprint-t-mobile-merger'],1,11,10,"['#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1034462574526513152,2018,0,2
735,1.0344593779510108e+18,1535469309000.0,2018-08-28,10:15:09,CDT,16707004.0,jeffkagan,,tmobil deal get calif scrutini httpsbnewsraou6 tmobil sprinttmobil,"['tmobile', 'sprint']",['http://sbne.ws/r/Aou6'],0,0,0,"['#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1034459377951010816,2018,0,2
736,1.0333986793344778e+18,1535216419000.0,2018-08-25,12:00:19,CDT,14292458.0,freepress,,merger would result ten thousand lost job mostli rank lowerpay retail posit httpowlyr3ga30lyaik,[],['http://ow.ly/R3GA30lyaiK'],0,9,10,['#tmobilesprint'],https://twitter.com/freepress/status/1033398679334477825,2018,3,3
737,1.0333621364692623e+18,1535207706000.0,2018-08-25,09:35:06,CDT,3305836378.0,freepressaction,,tmobil decid put profit peopl take away one thing help protect consum competit tell fcc stop merger protect public greedi corpor httpowlykuc930lyakx pictwittercom1xo5intqhx,[],['http://ow.ly/kuc930lyakx'],0,0,0,['#tmobilesprint'],https://twitter.com/freepressaction/status/1033362136469262342,2018,3,0
738,1.0328828709461606e+18,1535093441000.0,2018-08-24,01:50:41,CDT,252742977.0,villalobos705,,true offici tmobil sell day uncarri dead compani plan merg could mean higher bill us stop sign petit tell fcc stop merger,"['johnlegere', 'tmobile', 'sprint', 'fcc']",[],0,0,0,['#tmobilesprint'],https://twitter.com/villalobos705/status/1032882870946160640,2018,3,0
739,1.0327058727099352e+18,1535051241000.0,2018-08-23,14:07:21,CDT,558976838.0,nildamuhr,,final dont blind johnlegerestmobil ceo magenta light horribl math skill fellow tmobil custom sign freepress petit say merger let voic heard httpsbitly2lpn5t,"['johnlegere', 'tmobile', 'freepress']",['https://bit.ly/2LpN5TE'],0,1,1,['#tmobilesprint'],https://twitter.com/nildamuhr/status/1032705872709935104,2018,0,1
740,1.0327058704239452e+18,1535051240000.0,2018-08-23,14:07:20,CDT,558976838.0,nildamuhr,,get us loyal tmobil custom might think merger way good guystmosprint take verizon att bad guy there problem kind think,"['tmobile', 'verizon', 'att']",[],1,4,3,['#tmobilesprint'],https://twitter.com/nildamuhr/status/1032705870423945216,2018,0,3
741,1.032637368958894e+18,1535034908000.0,2018-08-23,09:35:08,CDT,14292458.0,freepress,,offici tmobil sell day uncarri dead tell fcc stop propos merger protect public greedi corpor httpowlykvo130lwcpo pictwittercomjkfxvubxbt,[],['http://ow.ly/KVO130lwCPo'],0,9,7,['#tmobilesprint'],https://twitter.com/freepress/status/1032637368958894080,2018,3,0
742,1.0323681467393884e+18,1534970721000.0,2018-08-22,15:45:21,CDT,2890147555.0,jgo4justice,,mobil phone servic would like expens poorer qualiti pleas read thread harm propos merger learn take action httpstwittercomcandacejeannestatu,[],['https://twitter.com/candacejeanne/status/1032309449917169664'],0,5,2,['#tmobilesprint'],https://twitter.com/JGo4Justice/status/1032368146739388416,2018,1,3
743,1.0323094499171697e+18,1534956726000.0,2018-08-22,11:52:06,CDT,14269612.0,candacejeanne,,ye ye know feed wall2wal break cohenmanaforttrump news give break let talk merger terribl idea screw us especi harm poc lowincom folk thread httpstwittercomfreepressstatu,[],['https://twitter.com/freepress/status/1032009448620007425'],1,16,8,['#tmobilesprint'],https://twitter.com/candacejeanne/status/1032309449917169664,2018,1,3
744,1.0319360690993807e+18,1534867705000.0,2018-08-21,11:08:25,CDT,14351178.0,berinszoka,,dont see go nation carrier see go nation carrier larrydown tpiaspen,['larrydownes'],[],0,0,1,"['#tmobilesprint', '#tpiaspen']",https://twitter.com/BerinSzoka/status/1031936069099380736,2018,2,3
745,1.0280158807965572e+18,1533933060000.0,2018-08-10,15:31:00,CDT,4106341055.0,iotagenda,,merger mean iot httpbitly2kaesk josh garrett mobiwm,['mobiwm'],['http://bit.ly/2KAesKs'],0,1,0,"['#tmobilesprint', '#iot']",https://twitter.com/iotagenda/status/1028015880796557312,2018,3,3
746,1.0243697034840556e+18,1533063743000.0,2018-07-31,14:02:23,CDT,16707004.0,jeffkagan,,analysi tieup pass muster httpsbnewsradxi tmobil sprinttmobil,"['tmobile', 'sprint']",['http://sbne.ws/r/AdXy'],0,1,1,"['#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1024369703484055552,2018,0,2
747,1.0243658346581074e+18,1533062821000.0,2018-07-31,13:47:01,CDT,16707004.0,jeffkagan,,complet stori tmobil final reach merger agreement httpwwwfiercewirelesscomwirelesscompletestoryhowtmobilefinallyreachedamergeragreementsprint tmobil sprinttmobil wireless mobil cellular tmobilesprintmerg,"['tmobile', 'sprint']",['http://www.fiercewireless.com/wireless/complete-story-how-t-mobile-finally-reached-a-merger-agreement-sprint'],0,11,10,"['#tmobilesprint', '#sprinttmobile', '#wireless', '#mobile', '#cellular', '#tmobilesprintmerger']",https://twitter.com/jeffkagan/status/1024365834658107392,2018,0,2
748,1.0199206924758098e+18,1532003016000.0,2018-07-19,07:23:36,CDT,16707004.0,jeffkagan,,fcc seek comment merger httpswwwbroadcastingcablecomnewsfccseekscommentontmobilesprint via bcbeat tmobil sprinttmobil jeffkagan,"['bcbeat', 'tmobile', 'sprint', 'jeffkagan']",['https://www.broadcastingcable.com/news/fcc-seeks-comment-on-t-mobile-sprint'],0,12,10,"['#tmobilesprint', '#sprinttmobile']",https://twitter.com/jeffkagan/status/1019920692475809792,2018,0,2
749,1.0170987047828398e+18,1531330202000.0,2018-07-11,12:30:02,CDT,111627001.0,digitalliberty,,new tmobil insur invest benefit custom httpwwwdigitallibertynetnod 5g innov,[],['http://www.digitalliberty.net/node/427'],0,0,1,"['#tmobilesprint', '#5g', '#innovation']",https://twitter.com/DigitalLiberty/status/1017098704782839808,2018,0,3
750,1.0163281394363268e+18,1531146485000.0,2018-07-09,09:28:05,CDT,16707004.0,jeffkagan,,regul approv tmobil merger jeff kagan computerworld juli form corp file tmobil us inc httpwwwstreetinsidercomsecfilingsformsprintcorpfiledby3atmobileus2cinchtml via street_insid tmobil tmobilesprintmerg,"['street_insider', 'tmobile', 'sprint']",['http://www.streetinsider.com/SEC+Filings/Form+425+SPRINT+Corp+Filed+by%3A+T-Mobile+US%2C+Inc./14372029.html'],0,0,1,"['#tmobilesprintmerger', '#tmobilesprint']",https://twitter.com/jeffkagan/status/1016328139436326913,2018,0,2
751,1.0144582557943236e+18,1530700670000.0,2018-07-04,05:37:50,CDT,15765193.0,securitynews,,httpsnnxcom us lawmak secur concern merger due sprint tie huawei httpdlvritqzqvx7,[],"['http://SNNX.com', 'http://dlvr.it/QZQvX7']",0,0,0,[],https://twitter.com/SecurityNews/status/1014458255794323456,2018,1,3
752,1.0139532136686552e+18,1530580259000.0,2018-07-02,20:10:59,CDT,24042297.0,mattfwood,,cynicaljbrodkin sure merger total differ,['jbrodkin'],[],0,0,1,['#tmobilesprint'],https://twitter.com/mattfwood/status/1013953213668655105,2018,0,3
753,1.0131822386897756e+18,1530396444000.0,2018-06-30,17:07:24,CDT,181681736.0,djaeroavi,,hard time fall sleep take nap today start watch cspan coverag propos merger magic trick thank cspan itwasinterest techsecguru,[],[],0,0,0,"['#cspan', '#tmobilesprint', '#itwasinteresting', '#techsecguru']",https://twitter.com/djaeroavi/status/1013182238689775618,2018,3,3
754,1.0124614309798216e+18,1530224590000.0,2018-06-28,17:23:10,CDT,1.0059978352198656e+18,droupon,,annihil amazon video httpsamznto2kvxq7r gwcloudtech kbtribechat thingsyoucantbuyinastor wellnessw nextchat weris suicrc nationalsunglassesday janu pictwittercomdv8jynyri1,[],['https://amzn.to/2KvXQ7r'],0,0,0,"['#gwcloudtech', '#kbtribechat', '#thingsyoucantbuyinastore', '#tmobilesprint', '#wellnesswed', '#nextchat', '#werise', '#suicrc', '#nationalsunglassesday', '#janus']",https://twitter.com/DROUPON/status/1012461430979821568,2018,3,3
755,1.0124613219572776e+18,1530224564000.0,2018-06-28,17:22:44,CDT,1.0059978352198656e+18,droupon,,first aid allpurpos kit soft case piec kit amazon httpsamznto2ktgmga nationalsunglassesday srbbra selfieforseb kbtribechat creditchat caretheydeserv hivtestingday korger janu pictwittercomwddjlfigd8,[],['https://amzn.to/2KtgmgA'],0,0,0,"['#nationalsunglassesday', '#tmobilesprint', '#srbbra', '#selfieforseb', '#kbtribechat', '#creditchat', '#caretheydeserve', '#hivtestingday', '#korger', '#janus']",https://twitter.com/DROUPON/status/1012461321957277701,2018,3,3
756,1.0124426386231008e+18,1530220109000.0,2018-06-28,16:08:29,CDT,16707004.0,jeffkagan,,tmobil sprinttmobil prepaid tmobileprepaid sprintprepaid httpslnkdindyukmjx httpslnkdindpcesi8,"['tmobile', 'sprint']","['https://lnkd.in/dyukmjX', 'https://lnkd.in/dPcesi8']",0,0,0,"['#tmobilesprint', '#sprinttmobile', '#prepaid', '#tmobileprepaid', '#sprintprepaid']",https://twitter.com/jeffkagan/status/1012442638623100930,2018,0,2
757,1.0124098943207834e+18,1530212303000.0,2018-06-28,13:58:23,CDT,3305836378.0,freepressaction,,new analysi show merger could spark massiv loss job across countri avoid outcom cwaunion call tmobil make bind commit elimin job propos merger httpswwwcwaunionorgnewsreleasescwacallsonsprintandtmobilemakebindingcommitmentsaddresspotentialjobloss,['cwaunion'],['https://www.cwa-union.org/news/releases/cwa-calls-on-sprint-and-t-mobile-make-binding-commitments-address-potential-job-loss'],0,0,2,['#tmobilesprint'],https://twitter.com/freepressaction/status/1012409894320783360,2018,1,3
758,1.0124010483241329e+18,1530210194000.0,2018-06-28,13:23:14,CDT,16707004.0,jeffkagan,,senat panel hear testimoni tmobil httpsbnewsra1tr tmobil sprinttmobil tmobilesprintmerg sprinttmobilemerg,"['tmobile', 'sprint']",['http://sbne.ws/r/A1TR'],0,13,5,"['#tmobilesprint', '#sprinttmobile', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1012401048324132866,2018,0,2
759,1.0124010127396412e+18,1530210185000.0,2018-06-28,13:23:05,CDT,16707004.0,jeffkagan,,tmobil sprinttmobil tmobilesprintmerg sprinttmobilemerg httpslnkdindxhnam5 httpslnkdindtyp8,"['tmobile', 'sprint']","['https://lnkd.in/dxHnaM5', 'https://lnkd.in/dtYP8-9']",0,0,0,"['#tmobilesprint', '#sprinttmobile', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1012401012739641344,2018,0,2
760,1.0123411686659644e+18,1530195917000.0,2018-06-28,09:25:17,CDT,16707004.0,jeffkagan,,kagan realiti check tmobil fcc merger applic httpswwwrcrwirelesscomanalystanglekagansprinttmobilefccmergerapplicationtag9 via rcrwirelessnew tmobil sprinttmobil tmobilesprintmerg sprinttmobilemerg,"['rcrwirelessnews', 'tmobile', 'sprint']",['https://www.rcrwireless.com/20180628/analyst-angle/kagan-sprint-t-mobile-fcc-merger-application-Tag9'],0,12,9,"['#tmobilesprint', '#sprinttmobile', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1012341168665964544,2018,0,2
761,1.0123410842388316e+18,1530195897000.0,2018-06-28,09:24:57,CDT,16707004.0,jeffkagan,,tmobil sprinttmobil tmobilesprintmerg sprinttmobilemerg httpslnkdind_wd9f httpslnkdindyejwmg,"['tmobile', 'sprint']","['https://lnkd.in/d_wD9fs', 'https://lnkd.in/dYejWMG']",0,0,0,"['#tmobilesprint', '#sprinttmobile', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1012341084238831618,2018,0,2
762,1.0121623431182212e+18,1530153282000.0,2018-06-27,21:34:42,CDT,7.002648404142858e+17,breaking24seven,,new york attorney gener offic reportedli probe merger impact competit compani vow keep lower price httpsbreakingthenewsnettmobilesprintsaymergerwillcreatemorejobsnewsdetail,[],['https://breakingthenews.net/t-mobile-sprint-say-merger-will-create-more-jobs/news/details/43894220'],0,0,0,['#tmobilesprint'],https://twitter.com/Breaking24Seven/status/1012162343118221312,2018,2,3
763,1.012077153083642e+18,1530132971000.0,2018-06-27,15:56:11,CDT,111627001.0,digitalliberty,,gameofphon talk incred benefici tmobil good point side debat huge show merger advoc senatejudiciari,"['sprint', 'tmobile']",[],0,0,1,"['#gameofphones', '#senatejudiciary', '#tmobilesprint']",https://twitter.com/DigitalLiberty/status/1012077153083641857,2018,0,3
764,1.0120755585980088e+18,1530132591000.0,2018-06-27,15:49:51,CDT,24042297.0,mattfwood,,rant roslynlayton say wireless price lower hous broadband super valuabl hospit pay free basic broadband great technolog today alreadi allow innov use 5g senatejudiciari,['roslynlayton'],[],1,2,2,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012075558598008832,2018,1,3
765,1.0120753392862412e+18,1530132538000.0,2018-06-27,15:48:58,CDT,278086078.0,chrisj_lewis,,senmikele amyklobuchar realli good parnership run senat antitrust subcommitte that wrap thank follow,"['senmikelee', 'amyklobuchar']",[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012075339286241282,2018,1,3
766,1.012074946309382e+18,1530132445000.0,2018-06-27,15:47:25,CDT,51754681.0,gleasondp,,joke im borderlin disori wordsalad im get repres hear,[],[],0,0,1,['#tmobilesprint'],https://twitter.com/gleasondp/status/1012074946309382144,2018,1,3
767,1.012074944539349e+18,1530132444000.0,2018-06-27,15:47:24,CDT,24042297.0,mattfwood,,year ago testifi roslynlayton room wireless competit us said europ less competit regul sheepishli admit wireless price went denmark w move senatejudiciari,['roslynlayton'],[],1,2,2,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012074944539348992,2018,2,3
768,1.0120747322027172e+18,1530132394000.0,2018-06-27,15:46:34,CDT,278086078.0,chrisj_lewis,,im clear compar price connect hous help roslynlayton note valu get price everyon agre hous transport broadband becom necess 21st centuri folk cant elimin,['roslynlayton'],[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012074732202717184,2018,1,3
769,1.012074058832339e+18,1530132233000.0,2018-06-27,15:43:53,CDT,24042297.0,mattfwood,,feel need merg build 5g nope jbrodkin arstechnica senatejudiciari httpsarstechnicacomtechpolicytmobileandsprintdontneedtomergefor5gtheysaidsotwomonthsago,"['jbrodkin', 'arstechnica']",['https://arstechnica.com/tech-policy/2018/05/t-mobile-and-sprint-dont-need-to-merge-for-5g-they-said-so-two-months-ago/'],0,1,1,"['#tmobilesprint', '#5g', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012074058832338945,2018,0,3
770,1.0120734782777304e+18,1530132095000.0,2018-06-27,15:41:35,CDT,24042297.0,mattfwood,,holi circular reason 5g truli first worldwid 5g standard um agre guess senatejudiciari,[],[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012073478277730307,2018,0,3
771,1.0120734515348684e+18,1530132088000.0,2018-06-27,15:41:28,CDT,278086078.0,chrisj_lewis,,senmikele show spanish languag skill question cant report amyklobuchar note impress clearli head second hour hear question primarili two,"['senmikelee', 'amyklobuchar']",[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012073451534868480,2018,1,3
772,1.0120730175040922e+18,1530131985000.0,2018-06-27,15:39:45,CDT,24042297.0,mattfwood,,senmikele get good stuff ask incent abil coordin effect merger johnleger give silli answer att verizon wont even talk coordin doesnt requir express collus senatejudiciari,"['senmikelee', 'johnlegere']",[],1,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012073017504092160,2018,0,3
773,1.012072658702422e+18,1530131899000.0,2018-06-27,15:38:19,CDT,3403746640.0,ygetachew2,,publicknowledg gene kimmelman explain combin two wireless compani primarili serv middl lowincom american commun go take big hit forc pay higher price,['publicknowledge'],[],0,1,1,['#tmobilesprint'],https://twitter.com/ygetachew2/status/1012072658702422017,2018,1,3
774,1.012072533317882e+18,1530131869000.0,2018-06-27,15:37:49,CDT,24042297.0,mattfwood,,senamyklobuchar trip johnleger brag verizon up prepaid game today rightli say ye that well lose combin senatejudiciari,"['senamyklobuchar', 'johnlegere']",[],0,0,1,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012072533317881856,2018,0,3
775,1.0120723358752072e+18,1530131822000.0,2018-06-27,15:37:02,CDT,278086078.0,chrisj_lewis,,everyon agre merg control prepaid market close,[],[],0,0,0,"['#tmobilesprint', '#tmobilesprint']",https://twitter.com/ChrisJ_Lewis/status/1012072335875207168,2018,0,3
776,1.01207090325615e+18,1530131481000.0,2018-06-27,15:31:21,CDT,24042297.0,mattfwood,,wow johnleger im custom mean merger ill free intern roam like alreadi today huge new thing senatejudiciari,"['johnlegere', 'sprint']",[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012070903256150016,2018,0,3
777,1.0120706554398351e+18,1530131422000.0,2018-06-27,15:30:22,CDT,24042297.0,mattfwood,,hear johnleger say tmobil alreadi forc att compet half hour ago said att untouch cant compet todayslogan like supercharg uncarri joke room senatejudiciari,"['johnlegere', 'tmobile']",[],0,0,1,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012070655439835138,2018,0,3
778,1.0120702626978734e+18,1530131328000.0,2018-06-27,15:28:48,CDT,24042297.0,mattfwood,,johnleger claim combin employ peopl spend invest reap synergi reason senamyklobuchar assert itll mean higher price rather ask answer senatejudiciari,"['johnlegere', 'senamyklobuchar']",[],1,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012070262697873408,2018,0,3
779,1.0120689342946876e+18,1530131011000.0,2018-06-27,15:23:31,CDT,24042297.0,mattfwood,,also mayb marceloclaur explain fellow wit roslynlayton block atttmobil great thing bad thing foolishli pretend amidst weird talk fantasi novel mediev war 1950 senatejudiciari,"['marceloclaure', 'roslynlayton']",[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012068934294687744,2018,0,3
780,1.0120685721919612e+18,1530130925000.0,2018-06-27,15:22:05,CDT,24042297.0,mattfwood,,great run senmikele ask marceloclaur argu fight atttmobil merger effici overst claur point att size that question said effici werent net benefit senatejudiciari,"['senmikelee', 'marceloclaure', 'sprint']",[],0,1,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012068572191961089,2018,0,3
781,1.0120678778208132e+18,1530130760000.0,2018-06-27,15:19:20,CDT,24042297.0,mattfwood,,point senmikele said cabl wasnt mobil competitor what chang announc merger senatejudiciari httpstwittercommattfwoodstatu,['senmikelee'],['https://twitter.com/mattfwood/status/1012067612359118849'],0,1,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012067877820813320,2018,0,3
782,1.0120676123591188e+18,1530130696000.0,2018-06-27,15:18:16,CDT,24042297.0,mattfwood,,johnleger realli good slimi distract cheap debat trick comcast isnt small leger fliplop whether competit threat cant way yet senatejudiciari,['johnlegere'],[],1,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012067612359118849,2018,2,3
783,1.0120674374985114e+18,1530130655000.0,2018-06-27,15:17:35,CDT,24042297.0,mattfwood,,good senmikele ask johnleger said februari competit mobil cabl joke back sudden big rival mobil servic senatejudiciari,"['senmikelee', 'johnlegere']",[],0,2,1,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012067437498511361,2018,0,3
784,1.012067131113005e+18,1530130582000.0,2018-06-27,15:16:22,CDT,278086078.0,chrisj_lewis,,johnleger call comcast small compani audibl laugh audienc,['johnlegere'],[],0,0,1,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012067131113005058,2018,2,3
785,1.012066893199536e+18,1530130525000.0,2018-06-27,15:15:25,CDT,24042297.0,mattfwood,,hey congression democrat anyon repres urban area ask merger would result job lose said citi senatejudiciari senblumenth httpstwittercommattfwoodstatu,['senblumenthal'],['https://twitter.com/mattfwood/status/1012066471164481537'],0,1,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012066893199536132,2018,1,3
786,1.0120664711644815e+18,1530130424000.0,2018-06-27,15:13:44,CDT,24042297.0,mattfwood,,senblumenth ask job loss maverick johnleger get cowardli say ration euphem store he pander promis rural call center job cut urban one thank senatejudiciari,"['senblumenthal', 'johnlegere']",[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012066471164481537,2018,1,3
787,1.0120657364439982e+18,1530130249000.0,2018-06-27,15:10:49,CDT,24042297.0,mattfwood,,true johnleger marceloclaur combin build 5g question guess whether lie oath lie sec investor month ago senatejudiciari httpsarstechnicacomtechpolicytmobileandsprintdontneedtomergefor5gtheysaidsotwomonthsago pictwittercomanefenoata,"['johnlegere', 'marceloclaure']",['https://arstechnica.com/tech-policy/2018/05/t-mobile-and-sprint-dont-need-to-merge-for-5g-they-said-so-two-months-ago/'],0,0,0,"['#tmobilesprint', '#5g', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012065736443998212,2018,0,3
788,1.0120653241733324e+18,1530130151000.0,2018-06-27,15:09:11,CDT,278086078.0,chrisj_lewis,,senblumenth get question focus job includ fcc file add job cwaunion claim lose job ask know new job merger specif,"['senblumenthal', 'cwaunion']",[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012065324173332481,2018,1,3
789,1.01206516975582e+18,1530130114000.0,2018-06-27,15:08:34,CDT,24042297.0,mattfwood,,great thing 5g claim marceloclaur johnleger exactli thing att tmobil said merger earlier network gener mayb call 1g senatejudiciari,"['marceloclaure', 'johnlegere']",[],0,0,0,"['#5g', '#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012065169755820032,2018,0,3
790,1.0120647019399292e+18,1530130002000.0,2018-06-27,15:06:42,CDT,278086078.0,chrisj_lewis,,although orrinhatch senblumenth stop disappoint two senat come ask question hear far,"['orrinhatch', 'senblumenthal']",[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012064701939929088,2018,1,3
791,1.0120646976659702e+18,1530130001000.0,2018-06-27,15:06:41,CDT,51754681.0,gleasondp,,wait lee klobuchar senat go ask question,[],[],0,0,1,['#tmobilesprint'],https://twitter.com/gleasondp/status/1012064697665970182,2018,1,3
792,1.0120636624823788e+18,1530129755000.0,2018-06-27,15:02:35,CDT,278086078.0,chrisj_lewis,,kimmelman note still need merger compet att dont content compet att vertic,[],[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012063662482378755,2018,2,3
793,1.0120633399822705e+18,1530129678000.0,2018-06-27,15:01:18,CDT,278086078.0,chrisj_lewis,,johnleger say plainli merger lead lower price he oath folk,['johnlegere'],[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012063339982270464,2018,1,3
794,1.0120618822897376e+18,1530129330000.0,2018-06-27,14:55:30,CDT,278086078.0,chrisj_lewis,,ashakeddi note essenti access qualiti spectrum compet that publicknowledg support access spectrum tmobil past,"['ashakeddy', 'publicknowledge']",[],0,0,0,['#tmobilesprint'],https://twitter.com/ChrisJ_Lewis/status/1012061882289737728,2018,0,3
795,1.012060644596646e+18,1530129035000.0,2018-06-27,14:50:35,CDT,24042297.0,mattfwood,,good gene kimmelman publicknowledg tick wildli inconsist contradictori claim two ceo merger realli highli competit market broken duopoli whichisitjohnleger senatejudiciari,['publicknowledge'],[],0,0,1,"['#whichisitjohnlegere', '#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012060644596645889,2018,2,3
796,1.0120600903488552e+18,1530128903000.0,2018-06-27,14:48:23,CDT,24042297.0,mattfwood,,ha senamyklobuchar ask marceloclaur choic custom merger goe answer alway stay att verizon yet johnleger fals claim prevent merger protect duopoli senatejudiciari,"['senamyklobuchar', 'marceloclaure', 'johnlegere']",[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012060090348855296,2018,0,3
797,1.0120595007470674e+18,1530128762000.0,2018-06-27,14:46:02,CDT,24042297.0,mattfwood,,good senamyklobuchar rattl lowerpr option lower even tmobil leger confusingli promis keep low price today also point higher averag revenu senatejudiciari,['senamyklobuchar'],[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012059500747067394,2018,1,3
798,1.0120590638600396e+18,1530128658000.0,2018-06-27,14:44:18,CDT,24042297.0,mattfwood,,johnleger note truth one moment tmobil steal custom att next say cant realli compet duopoli recent histori show senatejudiciari,"['johnlegere', 'tmobile']",[],0,0,0,"['#tmobilesprint', '#senatejudiciary']",https://twitter.com/mattfwood/status/1012059063860039692,2018,0,3
